"date","cond.","ODO.mg.L","ORP.mV","turb","pH","SSC_calc","campaign","Q_m3_s","V_m_s"
2022-01-10 13:33:56,394.3,11.73,121.8,48.93,7.93,87.3282427263807,"EM-HW",4610,1.5766949
2022-01-10 13:33:57,394.3,11.73,121.8,48.88,7.93,87.2431322229069,"EM-HW",4610,1.5766949
2022-01-10 13:33:58,394.3,11.73,121.8,48.88,7.93,87.2431322229069,"EM-HW",4610,1.5766949
2022-01-10 13:33:59,394.3,11.73,121.8,48.91,7.93,87.2941990081698,"EM-HW",4610,1.5766949
2022-01-10 13:34:00,394.3,11.73,121.8,48.97,7.93,87.3963282313274,"EM-HW",4610,1.5766949
2022-01-10 13:34:01,394.3,11.73,121.8,48.93,7.93,87.3282427263807,"EM-HW",4610,1.5766949
2022-01-10 13:34:02,394.3,11.73,121.8,48.97,7.93,87.3963282313274,"EM-HW",4610,1.5766949
2022-01-10 13:34:03,394.3,11.73,121.8,48.96,7.93,87.3793070964391,"EM-HW",4610,1.5766949
2022-01-10 13:34:04,394.3,11.73,121.8,48.95,7.93,87.3622858006748,"EM-HW",4610,1.5766949
2022-01-10 13:34:05,394.3,11.73,121.8,48.95,7.93,87.3622858006748,"EM-HW",4610,1.5766949
2022-01-10 13:34:06,394.3,11.73,121.8,48.94,7.93,87.3452643440001,"EM-HW",4610,1.5766949
2022-01-10 13:34:07,394.3,11.73,121.8,48.93,7.93,87.3282427263807,"EM-HW",4610,1.5766949
2022-01-10 13:34:08,394.3,11.73,121.8,48.94,7.93,87.3452643440001,"EM-HW",4610,1.5766949
2022-01-10 13:34:09,394.3,11.73,121.8,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:34:10,394.3,11.73,121.7,48.83,7.93,87.1580176906452,"EM-HW",4610,1.5766949
2022-01-10 13:34:11,394.3,11.73,121.7,48.89,7.93,87.2601546457667,"EM-HW",4610,1.5766949
2022-01-10 13:34:12,394.3,11.73,121.7,48.98,7.93,87.413349205374,"EM-HW",4610,1.5766949
2022-01-10 13:34:13,394.3,11.73,121.7,48.95,7.93,87.3622858006748,"EM-HW",4610,1.5766949
2022-01-10 13:34:14,394.3,11.73,121.6,48.92,7.93,87.3112209477821,"EM-HW",4610,1.5766949
2022-01-10 13:34:15,394.3,11.73,121.6,48.94,7.93,87.3452643440001,"EM-HW",4610,1.5766949
2022-01-10 13:34:16,394.3,11.73,121.6,48.96,7.93,87.3793070964391,"EM-HW",4610,1.5766949
2022-01-10 13:34:17,394.3,11.73,121.6,48.92,7.93,87.3112209477821,"EM-HW",4610,1.5766949
2022-01-10 13:34:18,394.3,11.73,121.6,48.88,7.93,87.2431322229069,"EM-HW",4610,1.5766949
2022-01-10 13:34:19,394.3,11.73,121.6,48.91,7.93,87.2941990081698,"EM-HW",4610,1.5766949
2022-01-10 13:34:20,394.3,11.73,121.6,48.96,7.93,87.3793070964391,"EM-HW",4610,1.5766949
2022-01-10 13:34:21,394.3,11.73,121.5,48.99,7.93,87.4303700186134,"EM-HW",4610,1.5766949
2022-01-10 13:34:22,394.3,11.73,121.5,48.96,7.93,87.3793070964391,"EM-HW",4610,1.5766949
2022-01-10 13:34:23,394.3,11.73,121.5,48.99,7.93,87.4303700186134,"EM-HW",4610,1.5766949
2022-01-10 13:34:24,394.3,11.73,121.5,48.99,7.93,87.4303700186134,"EM-HW",4610,1.5766949
2022-01-10 13:34:25,394.3,11.73,121.5,48.96,7.93,87.3793070964391,"EM-HW",4610,1.5766949
2022-01-10 13:34:26,394.3,11.73,121.4,48.92,7.93,87.3112209477821,"EM-HW",4610,1.5766949
2022-01-10 13:34:27,394.3,11.73,121.4,48.87,7.93,87.2261096388956,"EM-HW",4610,1.5766949
2022-01-10 13:34:28,394.3,11.73,121.4,48.88,7.93,87.2431322229069,"EM-HW",4610,1.5766949
2022-01-10 13:34:29,394.3,11.73,121.4,48.81,7.93,87.1239707487134,"EM-HW",4610,1.5766949
2022-01-10 13:34:30,394.3,11.73,121.4,48.75,7.93,87.021826048371,"EM-HW",4610,1.5766949
2022-01-10 13:34:31,394.3,11.73,121.4,48.73,7.93,86.9877765224841,"EM-HW",4610,1.5766949
2022-01-10 13:34:32,394.3,11.73,121.4,48.75,7.93,87.021826048371,"EM-HW",4610,1.5766949
2022-01-10 13:34:33,394.3,11.73,121.4,48.73,7.93,86.9877765224841,"EM-HW",4610,1.5766949
2022-01-10 13:34:34,394.3,11.73,121.4,48.68,7.93,86.9026498779249,"EM-HW",4610,1.5766949
2022-01-10 13:34:35,394.3,11.73,121.4,48.62,7.93,86.8004925632089,"EM-HW",4610,1.5766949
2022-01-10 13:34:36,394.3,11.73,121.4,48.56,7.93,86.6983294145746,"EM-HW",4610,1.5766949
2022-01-10 13:34:37,394.3,11.73,121.4,48.58,7.93,86.732384446131,"EM-HW",4610,1.5766949
2022-01-10 13:34:38,394.3,11.73,121.4,48.61,7.93,86.7834657771066,"EM-HW",4610,1.5766949
2022-01-10 13:34:39,394.3,11.73,121.4,48.63,7.93,86.8175191872581,"EM-HW",4610,1.5766949
2022-01-10 13:34:40,394.3,11.73,121.4,48.71,7.93,86.9537263499152,"EM-HW",4610,1.5766949
2022-01-10 13:34:41,394.3,11.73,121.4,48.71,7.93,86.9537263499152,"EM-HW",4610,1.5766949
2022-01-10 13:34:42,394.3,11.73,121.3,48.74,7.93,87.0048013662455,"EM-HW",4610,1.5766949
2022-01-10 13:34:43,394.3,11.73,121.3,48.78,7.93,87.0728991252794,"EM-HW",4610,1.5766949
2022-01-10 13:34:44,394.3,11.73,121.3,48.86,7.93,87.2090868936983,"EM-HW",4610,1.5766949
2022-01-10 13:34:45,394.3,11.73,121.3,48.89,7.93,87.2601546457667,"EM-HW",4610,1.5766949
2022-01-10 13:34:46,394.3,11.73,121.3,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:34:47,394.3,11.73,121.3,48.89,7.93,87.2601546457667,"EM-HW",4610,1.5766949
2022-01-10 13:34:48,394.3,11.73,121.3,48.92,7.93,87.3112209477821,"EM-HW",4610,1.5766949
2022-01-10 13:34:49,394.3,11.73,121.3,48.97,7.93,87.3963282313274,"EM-HW",4610,1.5766949
2022-01-10 13:34:50,394.3,11.73,121.2,48.99,7.93,87.4303700186134,"EM-HW",4610,1.5766949
2022-01-10 13:34:51,394.3,11.73,121.2,48.98,7.93,87.413349205374,"EM-HW",4610,1.5766949
2022-01-10 13:34:52,394.3,11.73,121.2,48.97,7.93,87.3963282313274,"EM-HW",4610,1.5766949
2022-01-10 13:34:53,394.3,11.73,121.2,48.88,7.93,87.2431322229069,"EM-HW",4610,1.5766949
2022-01-10 13:34:54,394.3,11.73,121.2,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:34:55,394.3,11.73,121.2,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:34:56,394.3,11.73,121.2,48.95,7.93,87.3622858006748,"EM-HW",4610,1.5766949
2022-01-10 13:34:57,394.3,11.73,121.2,48.94,7.93,87.3452643440001,"EM-HW",4610,1.5766949
2022-01-10 13:34:58,394.3,11.73,121.2,48.92,7.93,87.3112209477821,"EM-HW",4610,1.5766949
2022-01-10 13:34:59,394.3,11.73,121.2,48.88,7.93,87.2431322229069,"EM-HW",4610,1.5766949
2022-01-10 13:35:00,394.3,11.73,121.2,48.88,7.93,87.2431322229069,"EM-HW",4610,1.5766949
2022-01-10 13:35:01,394.3,11.73,121.2,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:35:02,394.3,11.73,121.2,48.96,7.93,87.3793070964391,"EM-HW",4610,1.5766949
2022-01-10 13:35:03,394.3,11.73,121.2,48.98,7.93,87.413349205374,"EM-HW",4610,1.5766949
2022-01-10 13:35:04,394.3,11.73,121.1,48.99,7.93,87.4303700186134,"EM-HW",4610,1.5766949
2022-01-10 13:35:05,394.3,11.73,121.1,48.96,7.93,87.3793070964391,"EM-HW",4610,1.5766949
2022-01-10 13:35:06,394.3,11.73,121.1,48.99,7.93,87.4303700186134,"EM-HW",4610,1.5766949
2022-01-10 13:35:07,394.3,11.73,121.1,49.04,7.93,87.5154716739031,"EM-HW",4610,1.5766949
2022-01-10 13:35:08,394.3,11.73,121.1,49.06,7.93,87.549511211569,"EM-HW",4610,1.5766949
2022-01-10 13:35:09,394.3,11.73,121.1,49.04,7.93,87.5154716739031,"EM-HW",4610,1.5766949
2022-01-10 13:35:10,394.3,11.73,121.1,48.97,7.93,87.3963282313274,"EM-HW",4610,1.5766949
2022-01-10 13:35:11,394.3,11.73,121.1,48.89,7.93,87.2601546457667,"EM-HW",4610,1.5766949
2022-01-10 13:35:12,394.3,11.73,121,48.92,7.93,87.3112209477821,"EM-HW",4610,1.5766949
2022-01-10 13:35:13,394.3,11.73,121,48.89,7.93,87.2601546457667,"EM-HW",4610,1.5766949
2022-01-10 13:35:14,394.3,11.73,121,48.89,7.93,87.2601546457667,"EM-HW",4610,1.5766949
2022-01-10 13:35:15,394.3,11.73,121,48.89,7.93,87.2601546457667,"EM-HW",4610,1.5766949
2022-01-10 13:35:16,394.3,11.73,121,48.88,7.93,87.2431322229069,"EM-HW",4610,1.5766949
2022-01-10 13:35:17,394.3,11.73,121,48.78,7.93,87.0728991252794,"EM-HW",4610,1.5766949
2022-01-10 13:35:18,394.3,11.73,121,48.77,7.93,87.0558749278533,"EM-HW",4610,1.5766949
2022-01-10 13:35:19,394.3,11.73,121,48.74,7.93,87.0048013662455,"EM-HW",4610,1.5766949
2022-01-10 13:35:20,394.3,11.73,121,48.83,7.93,87.1580176906452,"EM-HW",4610,1.5766949
2022-01-10 13:35:21,394.3,11.73,121,48.88,7.93,87.2431322229069,"EM-HW",4610,1.5766949
2022-01-10 13:35:22,394.3,11.73,121,48.87,7.93,87.2261096388956,"EM-HW",4610,1.5766949
2022-01-10 13:35:23,394.3,11.73,121,48.87,7.93,87.2261096388956,"EM-HW",4610,1.5766949
2022-01-10 13:35:24,394.3,11.73,121,48.85,7.93,87.1920639872805,"EM-HW",4610,1.5766949
2022-01-10 13:35:25,394.3,11.73,120.9,48.86,7.93,87.2090868936983,"EM-HW",4610,1.5766949
2022-01-10 13:35:26,394.3,11.73,120.9,48.91,7.93,87.2941990081698,"EM-HW",4610,1.5766949
2022-01-10 13:35:27,394.3,11.73,120.9,48.93,7.93,87.3282427263807,"EM-HW",4610,1.5766949
2022-01-10 13:35:28,394.3,11.73,120.9,48.86,7.93,87.2090868936983,"EM-HW",4610,1.5766949
2022-01-10 13:35:29,394.3,11.73,120.9,48.82,7.93,87.1409943003587,"EM-HW",4610,1.5766949
2022-01-10 13:35:30,394.3,11.73,120.9,48.74,7.93,87.0048013662455,"EM-HW",4610,1.5766949
2022-01-10 13:35:31,394.3,11.73,120.8,48.8,7.93,87.1069470356749,"EM-HW",4610,1.5766949
2022-01-10 13:35:32,394.3,11.73,120.8,48.81,7.93,87.1239707487134,"EM-HW",4610,1.5766949
2022-01-10 13:35:33,394.3,11.73,120.8,48.8,7.93,87.1069470356749,"EM-HW",4610,1.5766949
2022-01-10 13:35:34,394.3,11.73,120.8,48.81,7.93,87.1239707487134,"EM-HW",4610,1.5766949
2022-01-10 13:35:35,394.3,11.73,120.8,48.75,7.93,87.021826048371,"EM-HW",4610,1.5766949
2022-01-10 13:35:36,394.3,11.73,120.8,48.66,7.93,86.8685980874346,"EM-HW",4610,1.5766949
2022-01-10 13:35:37,394.3,11.73,120.7,48.64,7.93,86.8345456492888,"EM-HW",4610,1.5766949
2022-01-10 13:35:38,394.3,11.73,120.7,48.65,7.93,86.8515719493361,"EM-HW",4610,1.5766949
2022-01-10 13:35:39,394.3,11.73,120.7,48.66,7.93,86.8685980874346,"EM-HW",4610,1.5766949
2022-01-10 13:35:40,394.3,11.73,120.7,48.67,7.93,86.8856240636193,"EM-HW",4610,1.5766949
2022-01-10 13:35:41,394.3,11.73,120.7,48.63,7.93,86.8175191872581,"EM-HW",4610,1.5766949
2022-01-10 13:35:42,394.3,11.73,120.7,48.65,7.93,86.8515719493361,"EM-HW",4610,1.5766949
2022-01-10 13:35:43,394.3,11.73,120.6,48.72,7.93,86.9707515170523,"EM-HW",4610,1.5766949
2022-01-10 13:35:44,394.3,11.73,120.6,48.74,7.93,87.0048013662455,"EM-HW",4610,1.5766949
2022-01-10 13:35:45,394.3,11.73,120.6,48.77,7.93,87.0558749278533,"EM-HW",4610,1.5766949
2022-01-10 13:35:46,394.3,11.73,120.6,48.72,7.93,86.9707515170523,"EM-HW",4610,1.5766949
2022-01-10 13:35:47,394.3,11.73,120.6,48.73,7.93,86.9877765224841,"EM-HW",4610,1.5766949
2022-01-10 13:35:48,394.3,11.73,120.5,48.76,7.93,87.0388505688954,"EM-HW",4610,1.5766949
2022-01-10 13:35:49,394.3,11.73,120.5,48.7,7.93,86.9367010210381,"EM-HW",4610,1.5766949
2022-01-10 13:35:50,394.3,11.73,120.5,48.7,7.93,86.9367010210381,"EM-HW",4610,1.5766949
2022-01-10 13:35:51,394.3,11.73,120.5,48.73,7.93,86.9877765224841,"EM-HW",4610,1.5766949
2022-01-10 13:35:52,394.3,11.73,120.5,48.75,7.93,87.021826048371,"EM-HW",4610,1.5766949
2022-01-10 13:35:53,394.3,11.73,120.5,48.74,7.93,87.0048013662455,"EM-HW",4610,1.5766949
2022-01-10 13:35:54,394.3,11.73,120.5,48.78,7.93,87.0728991252794,"EM-HW",4610,1.5766949
2022-01-10 13:35:55,394.3,11.73,120.5,48.76,7.93,87.0388505688954,"EM-HW",4610,1.5766949
2022-01-10 13:35:56,394.3,11.73,120.5,48.83,7.93,87.1580176906452,"EM-HW",4610,1.5766949
2022-01-10 13:35:57,394.3,11.73,120.4,48.87,7.93,87.2261096388956,"EM-HW",4610,1.5766949
2022-01-10 13:35:58,394.3,11.73,120.4,48.84,7.93,87.1750409196077,"EM-HW",4610,1.5766949
2022-01-10 13:35:59,394.3,11.73,120.4,48.86,7.93,87.2090868936983,"EM-HW",4610,1.5766949
2022-01-10 13:36:00,394.3,11.73,120.4,48.94,7.93,87.3452643440001,"EM-HW",4610,1.5766949
2022-01-10 13:36:01,394.3,11.73,120.4,48.99,7.93,87.4303700186134,"EM-HW",4610,1.5766949
2022-01-10 13:36:02,394.3,11.73,120.4,49.01,7.93,87.4644111628078,"EM-HW",4610,1.5766949
2022-01-10 13:36:03,394.3,11.73,120.4,49.08,7.93,87.5835501071033,"EM-HW",4610,1.5766949
2022-01-10 13:36:04,394.3,11.73,120.4,49.15,7.93,87.7026811886369,"EM-HW",4610,1.5766949
2022-01-10 13:36:05,394.3,11.73,120.3,49.13,7.93,87.668644538409,"EM-HW",4610,1.5766949
2022-01-10 13:36:06,394.3,11.73,120.3,49.15,7.93,87.7026811886369,"EM-HW",4610,1.5766949
2022-01-10 13:36:07,394.3,11.73,120.3,49.16,7.93,87.7196992733957,"EM-HW",4610,1.5766949
2022-01-10 13:36:08,394.3,11.73,120.3,49.15,7.93,87.7026811886369,"EM-HW",4610,1.5766949
2022-01-10 13:36:09,394.3,11.73,120.3,49.12,7.93,87.6516259728717,"EM-HW",4610,1.5766949
2022-01-10 13:36:10,394.3,11.73,120.3,49.15,7.93,87.7026811886369,"EM-HW",4610,1.5766949
2022-01-10 13:36:11,394.3,11.73,120.3,49.1,7.93,87.6175883607797,"EM-HW",4610,1.5766949
2022-01-10 13:36:12,394.3,11.73,120.3,49.1,7.93,87.6175883607797,"EM-HW",4610,1.5766949
2022-01-10 13:36:13,394.3,11.73,120.3,49.14,7.93,87.6856629436527,"EM-HW",4610,1.5766949
2022-01-10 13:36:14,394.3,11.73,120.3,49.12,7.93,87.6516259728717,"EM-HW",4610,1.5766949
2022-01-10 13:36:15,394.3,11.73,120.3,49.03,7.93,87.4984516641851,"EM-HW",4610,1.5766949
2022-01-10 13:36:16,394.3,11.73,120.3,48.97,7.93,87.3963282313274,"EM-HW",4610,1.5766949
2022-01-10 13:36:17,394.3,11.73,120.3,48.97,7.93,87.3963282313274,"EM-HW",4610,1.5766949
2022-01-10 13:36:18,394.3,11.73,120.3,48.97,7.93,87.3963282313274,"EM-HW",4610,1.5766949
2022-01-10 13:36:19,394.3,11.73,120.3,48.93,7.93,87.3282427263807,"EM-HW",4610,1.5766949
2022-01-10 13:36:20,394.3,11.73,120.3,48.91,7.93,87.2941990081698,"EM-HW",4610,1.5766949
2022-01-10 13:36:21,394.3,11.73,120.3,48.89,7.93,87.2601546457667,"EM-HW",4610,1.5766949
2022-01-10 13:36:22,394.3,11.73,120.3,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:36:23,394.3,11.73,120.2,48.89,7.93,87.2601546457667,"EM-HW",4610,1.5766949
2022-01-10 13:36:24,394.3,11.73,120.2,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:36:25,394.3,11.73,120.2,48.81,7.93,87.1239707487134,"EM-HW",4610,1.5766949
2022-01-10 13:36:26,394.3,11.73,120.2,48.86,7.93,87.2090868936983,"EM-HW",4610,1.5766949
2022-01-10 13:36:27,394.3,11.73,120.2,48.87,7.93,87.2261096388956,"EM-HW",4610,1.5766949
2022-01-10 13:36:28,394.3,11.73,120.2,48.87,7.93,87.2261096388956,"EM-HW",4610,1.5766949
2022-01-10 13:36:29,394.3,11.73,120.2,48.88,7.93,87.2431322229069,"EM-HW",4610,1.5766949
2022-01-10 13:36:30,394.3,11.73,120.2,48.95,7.93,87.3622858006748,"EM-HW",4610,1.5766949
2022-01-10 13:36:31,394.3,11.73,120.1,49.03,7.93,87.4984516641851,"EM-HW",4610,1.5766949
2022-01-10 13:36:32,394.3,11.73,120.1,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:36:33,394.3,11.73,120.1,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:36:34,394.3,11.73,120.1,48.95,7.93,87.3622858006748,"EM-HW",4610,1.5766949
2022-01-10 13:36:35,394.3,11.73,120.1,48.95,7.93,87.3622858006748,"EM-HW",4610,1.5766949
2022-01-10 13:36:36,394.3,11.73,120,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:36:37,394.3,11.73,120,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:36:38,394.3,11.73,120,48.94,7.93,87.3452643440001,"EM-HW",4610,1.5766949
2022-01-10 13:36:39,394.3,11.73,120,49,7.93,87.4473906710799,"EM-HW",4610,1.5766949
2022-01-10 13:36:40,394.3,11.73,120,49.04,7.93,87.5154716739031,"EM-HW",4610,1.5766949
2022-01-10 13:36:41,394.3,11.73,120,49.03,7.93,87.4984516641851,"EM-HW",4610,1.5766949
2022-01-10 13:36:42,394.3,11.73,119.9,49.01,7.93,87.4644111628078,"EM-HW",4610,1.5766949
2022-01-10 13:36:43,394.3,11.73,119.9,49,7.93,87.4473906710799,"EM-HW",4610,1.5766949
2022-01-10 13:36:44,394.3,11.73,119.9,49,7.93,87.4473906710799,"EM-HW",4610,1.5766949
2022-01-10 13:36:45,394.3,11.73,119.9,48.99,7.93,87.4303700186134,"EM-HW",4610,1.5766949
2022-01-10 13:36:46,394.3,11.73,119.9,49.02,7.93,87.4814314938315,"EM-HW",4610,1.5766949
2022-01-10 13:36:47,394.3,11.73,119.9,49.03,7.93,87.4984516641851,"EM-HW",4610,1.5766949
2022-01-10 13:36:48,394.3,11.73,119.9,49.06,7.93,87.549511211569,"EM-HW",4610,1.5766949
2022-01-10 13:36:49,394.3,11.73,119.9,49.03,7.93,87.4984516641851,"EM-HW",4610,1.5766949
2022-01-10 13:36:50,394.3,11.73,119.9,49,7.93,87.4473906710799,"EM-HW",4610,1.5766949
2022-01-10 13:36:51,394.3,11.73,119.9,49,7.93,87.4473906710799,"EM-HW",4610,1.5766949
2022-01-10 13:36:52,394.3,11.73,119.9,48.96,7.93,87.3793070964391,"EM-HW",4610,1.5766949
2022-01-10 13:36:53,394.3,11.73,119.9,48.97,7.93,87.3963282313274,"EM-HW",4610,1.5766949
2022-01-10 13:36:54,394.3,11.73,119.9,48.95,7.93,87.3622858006748,"EM-HW",4610,1.5766949
2022-01-10 13:36:55,394.3,11.73,119.9,48.9,7.93,87.2771769075095,"EM-HW",4610,1.5766949
2022-01-10 13:36:56,394.3,11.73,119.9,48.91,7.93,87.2941990081698,"EM-HW",4610,1.5766949
2022-01-10 13:36:57,394.3,11.73,119.9,48.85,7.93,87.1920639872805,"EM-HW",4610,1.5766949
2022-01-10 13:36:58,394.3,11.73,119.9,48.8,7.93,87.1069470356749,"EM-HW",4610,1.5766949
2022-01-10 13:36:59,394.3,11.73,119.9,48.74,7.93,87.0048013662455,"EM-HW",4610,1.5766949
2022-01-10 13:37:00,394.3,11.73,119.9,48.72,7.93,86.9707515170523,"EM-HW",4610,1.5766949
2021-01-22 13:11:00,459.6,12.51,134,19.51,7.88,36.3341518925592,"EM-MW",2320,1.271812
2021-01-22 13:11:01,459.6,12.51,134,19.49,7.88,36.2986279273344,"EM-MW",2320,1.271812
2021-01-22 13:11:02,459.6,12.51,134,19.53,7.88,36.3696741726827,"EM-MW",2320,1.271812
2021-01-22 13:11:03,459.6,12.51,134,19.49,7.88,36.2986279273344,"EM-MW",2320,1.271812
2021-01-22 13:11:04,459.6,12.51,134,19.54,7.88,36.3874346813959,"EM-MW",2320,1.271812
2021-01-22 13:11:05,459.6,12.51,134,19.52,7.88,36.3519132431457,"EM-MW",2320,1.271812
2021-01-22 13:11:06,459.6,12.51,134,19.57,7.88,36.440713684844,"EM-MW",2320,1.271812
2021-01-22 13:11:07,459.6,12.51,134,19.57,7.88,36.440713684844,"EM-MW",2320,1.271812
2021-01-22 13:11:08,459.6,12.51,134,19.55,7.88,36.4051947695104,"EM-MW",2320,1.271812
2021-01-22 13:11:09,459.6,12.51,134,19.53,7.88,36.3696741726827,"EM-MW",2320,1.271812
2021-01-22 13:11:10,459.6,12.51,134,19.52,7.88,36.3519132431457,"EM-MW",2320,1.271812
2021-01-22 13:11:11,459.6,12.51,134,19.54,7.88,36.3874346813959,"EM-MW",2320,1.271812
2021-01-22 13:11:12,459.6,12.51,134,19.51,7.88,36.3341518925592,"EM-MW",2320,1.271812
2021-01-22 13:11:13,459.7,12.51,134,19.5,7.88,36.3163901206975,"EM-MW",2320,1.271812
2021-01-22 13:11:14,459.7,12.51,134,19.57,7.88,36.440713684844,"EM-MW",2320,1.271812
2021-01-22 13:11:15,459.7,12.51,134,19.59,7.88,36.4762309204813,"EM-MW",2320,1.271812
2021-01-22 13:11:16,459.7,12.51,134,19.58,7.88,36.4584725125125,"EM-MW",2320,1.271812
2021-01-22 13:11:17,459.7,12.51,134,19.53,7.88,36.3696741726827,"EM-MW",2320,1.271812
2021-01-22 13:11:18,459.7,12.51,134,19.55,7.88,36.4051947695104,"EM-MW",2320,1.271812
2021-01-22 13:11:19,459.7,12.51,134,19.52,7.88,36.3519132431457,"EM-MW",2320,1.271812
2021-01-22 13:11:20,459.7,12.51,134,19.49,7.88,36.2986279273344,"EM-MW",2320,1.271812
2021-01-22 13:11:21,459.7,12.51,134,19.45,7.88,36.2275749343401,"EM-MW",2320,1.271812
2021-01-22 13:11:22,459.7,12.51,134,19.44,7.88,36.2098106300716,"EM-MW",2320,1.271812
2021-01-22 13:11:23,459.7,12.51,134.1,19.45,7.88,36.2275749343401,"EM-MW",2320,1.271812
2021-01-22 13:11:24,459.7,12.51,134.1,19.41,7.88,36.15651517918,"EM-MW",2320,1.271812
2021-01-22 13:11:25,459.7,12.51,134.1,19.38,7.88,36.1032159163695,"EM-MW",2320,1.271812
2021-01-22 13:11:26,459.7,12.51,134.1,19.42,7.88,36.1742807527194,"EM-MW",2320,1.271812
2021-01-22 13:11:27,459.7,12.51,134.1,19.45,7.88,36.2275749343401,"EM-MW",2320,1.271812
2021-01-22 13:11:28,459.7,12.51,134.1,19.48,7.88,36.2808653122438,"EM-MW",2320,1.271812
2021-01-22 13:11:29,459.7,12.51,134.1,19.43,7.88,36.1920459029406,"EM-MW",2320,1.271812
2021-01-22 13:11:30,459.7,12.51,134.1,19.45,7.88,36.2275749343401,"EM-MW",2320,1.271812
2021-01-22 13:11:31,459.6,12.51,134,19.44,7.88,36.2098106300716,"EM-MW",2320,1.271812
2021-01-22 13:11:32,459.7,12.51,134,19.41,7.88,36.15651517918,"EM-MW",2320,1.271812
2021-01-22 13:11:33,459.7,12.51,134,19.41,7.88,36.15651517918,"EM-MW",2320,1.271812
2021-01-22 13:11:34,459.7,12.51,134,19.46,7.88,36.2453388159735,"EM-MW",2320,1.271812
2021-01-22 13:11:35,459.7,12.51,134,19.52,7.88,36.3519132431457,"EM-MW",2320,1.271812
2021-01-22 13:11:36,459.7,12.51,134,19.48,7.88,36.2808653122438,"EM-MW",2320,1.271812
2021-01-22 13:11:37,459.7,12.51,134,19.51,7.88,36.3341518925592,"EM-MW",2320,1.271812
2021-01-22 13:11:38,459.7,12.51,134,19.48,7.88,36.2808653122438,"EM-MW",2320,1.271812
2021-01-22 13:11:39,459.7,12.51,134,19.5,7.88,36.3163901206975,"EM-MW",2320,1.271812
2021-01-22 13:11:40,459.7,12.51,134,19.49,7.88,36.2986279273344,"EM-MW",2320,1.271812
2021-01-22 13:11:41,459.7,12.51,134,19.44,7.88,36.2098106300716,"EM-MW",2320,1.271812
2021-01-22 13:11:42,459.7,12.51,134,19.41,7.88,36.15651517918,"EM-MW",2320,1.271812
2021-01-22 13:11:43,459.7,12.51,134,19.39,7.88,36.1209827612336,"EM-MW",2320,1.271812
2021-01-22 13:11:44,459.7,12.51,134,19.41,7.88,36.15651517918,"EM-MW",2320,1.271812
2021-01-22 13:11:45,459.7,12.51,134,19.41,7.88,36.15651517918,"EM-MW",2320,1.271812
2021-01-22 13:11:46,459.7,12.51,134,19.4,7.88,36.1387491820942,"EM-MW",2320,1.271812
2021-01-22 13:11:47,459.7,12.51,134,19.38,7.88,36.1032159163695,"EM-MW",2320,1.271812
2021-01-22 13:11:48,459.7,12.51,133.9,19.36,7.88,36.0676809537151,"EM-MW",2320,1.271812
2021-01-22 13:11:49,459.7,12.51,133.9,19.33,7.88,36.0143753239769,"EM-MW",2320,1.271812
2021-01-22 13:11:50,459.7,12.51,133.9,19.34,7.88,36.0321442922968,"EM-MW",2320,1.271812
2021-01-22 13:11:51,459.7,12.51,133.9,19.4,7.88,36.1387491820942,"EM-MW",2320,1.271812
2021-01-22 13:11:52,459.7,12.51,133.9,19.39,7.88,36.1209827612336,"EM-MW",2320,1.271812
2021-01-22 13:11:53,459.7,12.51,133.9,19.43,7.88,36.1920459029406,"EM-MW",2320,1.271812
2021-01-22 13:11:54,459.7,12.51,133.9,19.43,7.88,36.1920459029406,"EM-MW",2320,1.271812
2021-01-22 13:11:55,459.7,12.51,133.9,19.44,7.88,36.2098106300716,"EM-MW",2320,1.271812
2021-01-22 13:11:56,459.7,12.51,133.9,19.47,7.88,36.263102275199,"EM-MW",2320,1.271812
2021-01-22 13:11:57,459.7,12.51,133.9,19.49,7.88,36.2986279273344,"EM-MW",2320,1.271812
2021-01-22 13:11:58,459.7,12.51,133.9,19.48,7.88,36.2808653122438,"EM-MW",2320,1.271812
2021-01-22 13:11:59,459.7,12.51,133.9,19.47,7.88,36.263102275199,"EM-MW",2320,1.271812
2021-01-22 13:12:00,459.7,12.51,133.9,19.47,7.88,36.263102275199,"EM-MW",2320,1.271812
2021-01-22 13:12:01,459.7,12.51,133.9,19.48,7.88,36.2808653122438,"EM-MW",2320,1.271812
2021-01-22 13:12:02,459.7,12.51,133.9,19.48,7.88,36.2808653122438,"EM-MW",2320,1.271812
